Gene	177_759_LV	177_759_RV	180_760_LV	180_760_RV	181_761_LV	181_761_RV	182_762_LV	248_770_LV	250_668_LV	250_668_RV	252_673_LV	253_674_LV	253_674_RV	257_783_LV	257_783_RV	264_796_LV	264_796_RV	626_692_LV	631_703_LV	631_703_RV	636_740_LV	636_740_RV	637_741_LV	637_741_RV	645_750_LV	645_750_RV	647_753_LV	647_753_RV
Dclre1b	537.768	321.376	483.059	332.723	186	157.677	120.746	123.663	235.005	242.528	127.647	112.259	141.201	154.212	209.218	408.064	299.175	154.529	104.521	142.219	203	156	164.989	160.335	136.538	130.668	164.181	145.379
Dclre1c	895.666	670.835	242	308.999	197	286	185	159	449.001	415.999	181	202.701	268.589	407	557.724	452.999	507	182	200.539	307	220.999	231.001	186	179.402	209	205.569	196	190
Dcn	8008.198	27671.964	25016.347	29979.919	11462.339	25962.094	5550.609	5653.305	9830.823	12684.494	11047.001	9970.547	30620.167	20595.092	27679.94	20740.731	39322.76	6137.753	7945.275	14109.738	10807.456	6477.784	6079.437	7570.82	7660.645	10310.956	7369.058	10041.786
Dcp1a	490.742	497.377	316.765	308.704	263.432	319.016	229.497	269.335	517.936	434.735	299.29	286.036	344.278	461.652	495.856	314.803	268.99	296.005	293.043	327.556	488.531	283.328	256.455	329.891	233.496	342.326	372.866	388.903
Dcp1b	287	285	258	231	203	222	186	255	363	345	285	261.999	303.999	339	350	189.001	183	277.001	285	255	321	285	258	280	284	381.999	343	327
Dcp2	1191	1003.503	794	531.859	705.468	705.304	470	544.143	1045.533	1168.499	648.746	719	846.273	893.817	932.312	629	610	631	696	874.214	901.224	605.721	557.938	564	617.874	738.879	640	629.923
Dcpp1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Dcpp2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Dcpp3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Dcps	211	88	70	55	119	145	62	66	169.823	146	138.998	92.684	158	131	104	73	101	89	77	118	170	70	75	122	96	83	83.488	140.684
Dcst1	30	13	21	22	30	25	20	11	16	14	4	10	11	49.999	37	28.001	13	5	16	8	9	6	8	7	6	6	7	13
Dcstamp	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Dct	0	0	56.341	17.012	27.295	31.964	19.646	20	50.274	24.082	34.481	12.187	22.914	65.172	31.768	44.12	24	45.305	24	15.209	85.68	36.787	65.938	25.178	32.227	19.963	42	19.556
Dctd	90	45	6	7	11	37	15	11	34	40	40	23.999	35.999	19	38	20.001	33	24	16	27	41	26	30	18	14	22	17	25
Dctn1	2689	1957	2976	2339	2837	2384	2567.999	2242.998	3593	3233	2892.001	2411.999	2466.001	3302.001	2841.001	2946	2094.999	2627	2365	2941	4079.999	1953.001	2668.999	2493	2606	2361	2821.999	2043.999
Dctn2	1589.527	1153.788	1595.355	1379.903	1025.524	1394.038	1280.529	865.81	1601.76	1568.04	980.187	968.347	1403.296	1560.726	1393.109	1750.914	1425.469	1001.42	1072.806	1496.672	1845.092	984.265	1051.453	999.04	1075.446	964.294	1209.439	1222.267
Dctn3	335	239	343	277	305	352	257	272	430	370	298	256	384	388	305	373	410	256	287	322.001	368	232	306	280	278	219	299	374
Dctn4	1606.089	1536.169	1819.489	1219.225	1015.048	1262.003	846.003	885.553	1623.575	1695.614	1011.384	920.162	1300.3	1416.456	1486.164	1595.021	1468.187	1115.835	1049.418	1365.395	1725.619	1094.65	959.941	983.621	1150.756	1180.244	1235.372	1228.224
Dctn5	741	692	524.952	436	377	628	404	358	699	631	426	384	609	686.999	662.991	449	589	324	365.895	552	659.931	394	379	362	379	475.999	443.988	527.998
Dctn6	538.999	465	833	672	381	536	455	384	792	621	377	407.999	476.999	553	578	760.999	566	371.999	391	507	694.999	428.999	416	447	397.001	437.001	451	627
Dctpp1	126	72	88	60	98	142	60	88	165	133	78	103	124	88	92	104	99	86	86	98	153	67	100	76	96	123	107	179
Dcun1d1	595.718	659.048	578.701	459.44	515.388	666.725	456.32	447.219	724.652	862.192	513.779	556.447	662.027	828.612	693.08	603.792	540.78	620.101	507.406	671.155	710.779	480.811	388.045	523.104	519.505	546.641	594.093	595.937
Dcun1d2	420.83	569.259	550.112	311.642	1007.887	1012.54	591.05	1012.888	1773.858	1310.105	1074.621	1133.965	1113.261	744.411	529.279	607.951	326.472	1314.036	1146.326	1301.167	1963.405	976.26	1310.737	1155.78	1056.687	1225.713	1567.177	1832.514
Dcun1d3	861.028	684.473	609.156	689.876	361.074	373.013	423.198	260.118	500.552	497.581	382.993	244.151	422.642	528.492	578.206	530.925	658.874	302.149	285.537	476.194	513.945	444.565	323.144	323.111	230.604	484.696	239.387	337.714
Dcun1d4	331	423	418	333	327	393	268	342	511	533	376	331	465	442.001	444.999	397.001	303.999	432	410	513.999	571	311	367	371	336	348.001	404.001	469.999
Dcun1d5	234.741	142.541	197.517	192.8	144.294	146.652	164.488	129.671	250.665	214.42	117.669	144.356	215.055	149.213	146.317	165.138	127.928	170.387	185.26	139.127	189.088	134.82	209.546	130.431	186.492	166.567	168.997	241.423
Dcx	0	0	0	0	1	0	2	0	0	0	0	1	0	1	0	2	4	3	0	0	1	0	0	0	0	0	0	0
Dcxr	92	53	119	69.001	61	114	62	87.999	118	89	105.001	71.999	121	95.001	65.001	99.001	70	70	65	85	93	59	98	69	66	77	84	124.001
Dda1	789.001	545.999	703.001	557.001	395	534	421	322.999	607.001	497.999	377.822	381.001	514	604.001	622	676	572	396.999	469	435	676	354	363.001	390	406.001	420.603	441	398
Ddah1	510	1288	290	311	285.001	347	143	111	365	741.001	259	231	500	810	841.999	1112	806	155	227	252	344	206	138	160	164	200	170	159
Ddah2	233	352.999	210.001	204	149.999	245	127	84	215	202	145	122	211	290	372	285	329	89	131	183	174	100	91	106	103	129	150	129
Ddb1	5658.628	4341.6	4571.098	3668.533	3325.376	3763.576	3101.962	2789.424	4435.053	4456.854	3343.852	2837.17	4172.007	4653.206	4921.218	5121.775	4370.361	3308.42	3247.233	3589.921	5246.103	2795.167	2737.488	3067.958	2506.401	3242.694	3299.627	3608.868
Ddb2	103.513	192.171	73.152	102.97	57.065	97.564	58.964	68.886	115.963	120.959	45.636	58.515	136.558	117.878	147.603	79.59	115.709	64.198	77.988	93.108	121.391	146.058	86.646	76.82	62.486	57.327	108.365	135.076
Ddc	10	29	39	37	15	38	19.001	16	20	88	17	24	24	4	23	31	33.001	21	15	34	34.001	25	21	67	46	73	49	89
Ddhd1	1101.059	802.49	730.086	643.427	361.023	487.894	432.161	376.407	728.789	823.482	454.303	440.275	614.944	852.667	840.46	760.899	756.131	449.06	405.79	531.395	651.651	338.11	381.28	438.945	434.05	444.65	443.454	415.456
Ddhd2	475.349	385.681	367.515	323.441	326.635	340.529	244.64	334.248	467.876	434.391	315.137	264.227	404.371	523.839	507.488	325.488	368.15	319.145	345.88	389.333	538.314	325.106	302.691	366.275	296.155	375.703	330.437	374.898
Ddi1	264	297	914	569	401	342	361	340	590	521	368	398	457	396	340	942	643	333	430	576	699	553	264	328	275	324	421	280
Ddi2	3611.663	3540.006	2929	2811	2283	2280	1877	1676.288	3202	3317	2176	2028	2511	3323.659	3308.51	3240.011	3979	2127	1940	2714.901	2953	1751	1874.192	2111	2036	2255	2244	2147.692
Ddias	72	42	20	14	26.336	37	7	10	25	63	42	21	35	26	11.434	27	43	15	34	8	16.025	5	5.033	7	9	14	15	18
Ddit3	132	159	106	114	112	168	204	101	158	178	109	104	132	244	296	73	120	123	150	176	201	154	88	112	163	152	178	241
Ddit4	997	1489	4126	3609	332	316	609	253	722	607	485	347	403	547	498	4888	3495	342	206	306	406	175	273	228	198	210	247	231
Ddit4l	70	52	6	1	22	53	3	38	45	47	18	40	45	41	35	42	23	21	28	58	86	67	39	53	35	21	23	65
Ddn	0	6	11	7	10.092	16	32	17	20	12	12	13	17	21	11	16	2	8.289	16	13	20.429	6	7	15	15	10	14	10
Ddo	397.467	277.446	391.734	229.393	645.483	584.868	384.554	646.84	1082.088	986.251	654.025	637.515	770.857	452.752	412.936	460.006	283.051	811.093	672.878	697.609	1140.19	644.852	716.577	913.945	761.466	792.344	803.789	902.55
Ddost	2471	1407	1047	1062	1028	1240	751	831	1259	1370	956	797	1411	1216	1444	1314	1923	908	861	1059	1371	742	776	816	818	950	905	1189
Ddr1	882	727	522	623.001	440.999	348.999	474	365	540	736.999	432.999	345	542	752	925	647	541	317	381	463.999	656	296	279	301	351	430	428.999	315
Ddr2	3095	4378.55	1749	2109.237	1559.001	2289.099	793	909.11	2181.905	2149.844	1686.999	1204.332	2709	2671.66	3356.618	2141.314	2825.449	1192	1290	2248.866	1995	1237.689	1253	1246.678	1235.001	1646.626	1436	1319
Ddrgk1	372.999	307	587	417	497	523	502	394	604	526	585	437.999	575.999	547	409	546	389	503.999	321	501	685	286	447	430	510.999	468	518	492
Ddt	159	108	232	154	205	264	175	233	370	288.819	235	203	253	177	174	226	144	268	193	243	375	234	255	255	229	253	192	376
Ddx1	1183.245	909.301	1137.465	818.75	950.773	1046.397	1008.258	988.983	1298.639	1239.99	979.616	1006.931	1165.134	1178.774	1136.137	1257.079	844.713	943.519	1020.55	1224.345	1521.919	871.078	964.549	1022.615	861.535	960.5	1039.838	1284.057
Ddx10	407	332	309	215	286	351	169	257.999	454	363	280	302	397	353	280	281	265	286	253	378	374	264	233	344	326	289	300	288
Ddx11	6.918	7.39	0	22.58	0	0	20.456	0	36.377	22.606	0	0	0	19.423	0	11.886	0	0	17.941	0	0	0	22.403	0	0	0	37.615	40
Ddx17	1677.389	2457.692	686.103	702.06	860.132	1143.47	569.287	510.217	1013.25	1200.089	638.299	610.881	1115.262	1525.953	1266.875	716.723	558.884	800.324	779.205	1531.495	1152.024	363.587	674.553	889.789	697.632	1054.601	781.381	959.977
Ddx18	463.857	291.932	263.812	236.762	260.98	303.451	134	196	336.056	308.426	267.771	284.954	368.742	291.873	287.543	286.459	270.629	280.997	269.909	293.948	429	207.982	242.562	265	339.999	221	270.524	311
Ddx19a	710.556	549.767	646.131	478.434	486.657	517.179	411.03	486.311	730.281	668.65	422.283	397.824	599.172	645.628	631.354	576.791	604.358	463.806	467.507	523.434	633.414	380.087	407.091	443.167	420.184	451.999	460.673	479.967
Ddx19b	514.444	291.233	540.869	365.566	445.344	432.821	337.969	320.689	588.718	474.35	378.717	393.175	412.829	498.372	533.647	571.209	445.642	360.272	338.492	384.566	603.585	343.913	349.909	329.833	283.817	399.001	413.327	392.032
Ddx20	281	179	255	183	193	209	235	130	238	251	192	156	307	273.284	236	231	155	200	188	206	280	158	164	212	166	183	198	227
Ddx21	2628.448	1099.686	1051.251	881.839	1133.827	1249.324	825.297	781.894	1361.792	1336.866	1239.519	1100.498	1283.263	1267.697	1200.825	1038.273	931.928	935.541	975.167	1136.255	1515.975	694.752	971.112	922.099	1072.607	962.216	1037.056	908.525
Ddx23	931	750	692.999	573	621.999	639	532	504	890.001	832.931	613	600.001	758.001	826.999	801.999	684	651	696	522	656.999	892.999	527	551	600.001	577.999	632	695	583.999
Ddx24	1631.088	1106.926	2176.401	1597.183	1165.928	1476.613	1526.69	1084.046	1734.292	1512.79	1246.644	1144.559	1562.394	1775.876	1611.552	1995.877	1669.192	1231.486	1174.828	1458.398	1965.143	1020.896	1227.782	1360.893	1168.308	1164.548	1210.145	1383.569
Ddx25	0	4	1	0	0	1	3	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
Ddx26b	896.001	1217	669	866	394	535	320	394	811	766	440.001	459	699	844.001	1050	587	760.999	571	432	725	681	577	368	461	466	482	501.001	553.001
Ddx27	528	365	318	243.999	229	307.001	172.001	148	354	257.999	254	210	315	289.001	297.999	298	320	237	209	225	320	174	177	179	187	191	232.999	257
Ddx28	176	104	120	137	89	161	112	100	148	180	87	109	134	151	120	169	143	85	121	145	144	88	100	131	109	102	102	119
Ddx31	244.999	172	52	61	80	106	63	90	126.001	175	105	74	181.999	161	137	82	73	68	132	106	140	79	47	59.999	86	106	95	92
Ddx39	396.893	154.001	133.595	151.777	114.38	134.941	124.503	118.617	207.063	208.605	126.583	122.974	190.582	178.248	162.088	129.519	119.743	132.826	118.508	164.814	185.132	127.311	101.423	133.101	107.954	138.343	132.394	159.291
Ddx39b	2721	2093	1935.001	1618	1115	1575	992	1141	2095	1740.999	1250.001	1115	1702.001	1661	1771	1875.001	1794	1299	1214	1498	1957	1373	986	1260.999	1211	1335	1460	1758
Ddx3x	7608.001	6850	9113	7794	3742.001	4124	3266	4784.999	7429.001	6734.999	5441.001	5500	6956	5647	5392	6790.999	7009.001	5379	3636	4494	5262.001	3243	3468	4076	5277	5227	6013.997	5907
Ddx3y	0	0	0	0	1193	1313	1393	0	0	0	0	0	0	1805	1629	2247.999	1749	0	1422.001	1916	1917	1281	1261	1453.999	0	1	0	0
Ddx4	8	3	0	0	0	0	0	0	8	7	11	1	10	9	8	4	4	8	8	11	11	2	0	3	1	3	9	1
Ddx41	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ddx42	1228	1116	1213	893	822	908	652	701	1083	1138	862	756	1037	1164	991	1183	1015	788	721	983	1193	755	764	782	783	850	799	798
Ddx43	0	0	3	0	0	4	0	0	1	0	4	2	4	2	0	1	0	0	3	2	0	0	0	2	0	9	0	1
Ddx46	1245.455	0	1077.92	896.004	768.479	0	722.682	758.21	1232.866	1192.728	0	0	939.964	694.312	995.41	1049.778	1173.998	852.23	771.067	973.219	1106.05	754.236	626.044	766.27	800.121	736.538	933.71	877.589
Ddx47	672	557	609	469.999	444	497	264	407	657.001	646	460	397.999	609.816	586.999	600.999	637.153	605.569	383.999	394.999	647	750	385	448	443.999	406	466.999	500	642
Ddx49	314.67	239.775	239.252	200.292	163.867	177.246	138.182	180.294	262.238	247.701	149.893	184.284	231.505	232.789	200.813	221.339	177.926	178.337	174.08	215.754	302.671	159.212	136.797	161.535	146.67	183.885	184.787	204.359
Ddx5	11781.238	12659.751	12788.732	10614.821	7359.892	9558.737	6239.188	6939.315	12841.763	11669.752	7279	7636.756	11485.266	12004.52	11420.762	12924.328	12691.221	8955.358	7985	10501.001	12074.273	9861	7141.813	8883.999	9599.004	9472.736	10701.757	11258.828
Ddx50	754.266	695.72	760.473	641.172	536.541	635.456	532.416	497.739	730.977	764.653	521.85	477.5	707.683	785.246	955.667	866.863	733.695	600.929	420.352	607.268	763.365	484.639	475.468	561.172	469.878	483.621	555.851	515.934
Ddx51	300.999	247.999	316	260	262	276	174	194	320	315.999	229	250	336	323	301	369	274	290.999	229	339	407	239	244	237	256	257	245	280
Ddx52	329	385	263	283	264	314	231	214	316	361	257	257	347	366	362	363	409	276	259	312	360	235	169	224	248	258	229	247
Ddx54	676.298	370.162	328.308	274.933	417.408	425.459	267.974	285.105	472.502	543.369	471.441	369.289	401.353	485.899	395.826	436.195	318.127	310.039	254.769	315.744	627.89	249.431	335.69	252.496	309.706	413.153	377.109	268.573
Ddx55	187.394	161.703	86.512	110.999	141	128	136.001	120.999	186.168	189.156	124.999	102.572	187.999	215	202.73	126	116.136	138.604	141	185.648	264	134.386	153.096	124	184.999	149	183	178.31
Ddx56	339	229	224	183	238	234	171	188	275	289	205.999	189	291.999	220	258	218	245	188.999	168	226.001	303.999	209	174	197.001	162	227	172	251.999
Ddx58	1098	1338.999	588.001	523	723.999	832.001	477	415	918.001	967	580	704	1043	1158	1114.001	647	666.999	416	627.001	959	737.001	597.999	400.001	382.999	583.999	627	532.999	491
Ddx59	137	124	137.851	115	163	128	116	146	207	144	150	156.999	152	160	119	164	89	194	110.754	185	256	111	166	161	123	121	170	190
Ddx6	347.72	0	430.551	0	0	0	388.704	477.088	1229.449	0	1201.58	0	912.48	1126.249	1091.456	1619.756	99.337	375.384	0	505.412	191.247	1860.121	1076.176	909.378	1462.829	0	485.397	0
Ddx60	260.999	519	228	163.999	257.001	349.001	342	146.001	446	486	249	416	479.001	439	370	237.999	283	184	330	449.001	345	258	172	157	285	285	223	204
Deaf1	148.083	146.021	131.221	96.585	75.667	71.857	97.799	68.054	135.144	122.039	45.977	53.956	156.763	112.175	91.778	135.189	197.495	60.308	112.709	86.486	165.661	113.309	68.641	83.349	86.587	102.722	75.466	100.839
Deb1	184.069	148.947	285.548	199.488	213.793	315.763	156.516	227.083	454.836	349.907	256.945	164.836	262.694	241.332	134.898	230.671	123.036	227.085	236.565	271.812	468.21	187.694	257.487	280.563	250.249	290.707	263.68	450.528
Decr1	1405	1139	3882	2299	3297	3544	1706	4393	5458	4056	3180	3307	3170	2567	2013	3264	1795	4889	4407	4640	6476	4050	4685	5453	2986	3627	4715	5764
Decr2	295.828	155.486	100.623	144.485	171.927	213.548	132.622	159.837	383.141	360.082	212.056	100.025	245.73	291.686	217.02	288.276	230.964	240	229	96.793	260.11	116.09	238.246	209.264	152.086	163.048	215.909	222.59
Dedd	555.547	336.938	507.552	348.523	375.106	429.922	377.234	345.474	440.882	505.987	420.103	388.758	472.152	536.746	648.305	407.685	408.752	390.707	345.923	415.49	564.313	376.958	287.672	326.156	317.931	342.49	353.106	409.191
Dedd2	87.315	26.241	102.35	126.897	46.208	64.708	69.759	105.478	121.027	57.586	0	0	49.964	76.439	83.708	145.329	109.677	0	0	0.01	133.375	34.475	93.561	73.025	110.867	84.111	115.523	0
Def6	181.558	106.026	61.566	72.142	65.043	55.638	42	21.859	48.982	72.955	53.58	63.419	60	100.278	74.822	94.427	85.93	23.917	54.797	58.431	42.743	20	24	27	28.016	46.889	24	24
Def8	735.165	680.573	1004.188	775	949.065	941.212	768.776	891.909	1419.489	1253.532	843.999	894.069	1036.419	936.636	890.24	1024.309	726.958	936.302	997.936	1071.528	1696.916	738.96	962.639	939.959	704.239	831.479	1157.999	1015
Defa-ps1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Defa-ps10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Defa-ps11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Defa-ps12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Defa-ps13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Defa-ps14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Defa-ps15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Defa-ps16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Defa-ps17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Defa-ps18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Defa-ps3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Defa-ps4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Defa-ps5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Defa-ps6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Defa-ps7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Defa-ps8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Defa-ps9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Defa-rs1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Defa-rs7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Defa17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Defa2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Defa20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Defa21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Defa22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Defa23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Defa24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Defa25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Defa26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Defa3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Defa5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Defb1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0
Defb10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Defb11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Defb12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0
Defb13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Defb14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Defb15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Defb18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Defb19	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	1	0	0	0	7	0	2	0
Defb2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Defb20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Defb21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Defb22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Defb23	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0
Defb25	1	0	0	0	0	0	0	0	0	0	0	0	0	3	2	0	0	0	0	0	0	0	0	0	0	0	4	0
Defb26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Defb28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Defb29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Defb3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Defb30	1	1	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
Defb33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Defb34	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Defb35	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Defb36	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Defb37	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Defb38	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Defb39	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Defb4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Defb40	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Defb41	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Defb42	6	8	0	0	7	1	1	2	7	0	3	0	8	7	6	1	7	7	0	5	0	3	2	3	4	2	0	4
Defb43	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Defb44-ps	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Defb45	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Defb46	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Defb47	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Defb48	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Defb5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Defb50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0
Defb6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Defb7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Defb8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1
Defb9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Degs1	1618	1321	1276	1132	903.999	1471	657	805.999	1438	1549	1033	874	1388	1310	1447	1316	1409.999	902	974	1159.999	1576	873	780	946	801	955	999	1242
Degs2	8.023	9.883	11.41	7	9.003	6.351	9.843	9.259	8.122	10.168	7.214	7.354	6.843	14.971	9.398	4.047	8.478	19.707	1.32	10.137	9.355	4.023	8.214	12.16	12.517	12.263	9.778	7.817
Dek	1158.527	914.76	884.263	834.334	630.692	597.11	441.374	516.896	976.726	901.83	520.624	615.436	826.423	748.387	880.779	930.441	1063.6	547.822	473.189	681.419	783.482	398.304	451.763	587.24	582.759	615.164	661.575	596.579
